OBJECTID,Inventory_,Species,DBH,Condition,TreeHeight,CrownWidth,CrownWid_1,CollectedB,Notes,CrownBaseH,GlobalID,StaffRevie,created_us,created_da,last_edite,last_edi_1,UserID,Structural,Carbon_Sto,Carbon_S_1,Carbon_Seq,Carbon_S_2,Stormwater,Stormwat_1,Pollution_,Pollutio_1,Total_Annu,Family,Genus,Common_nam,Genus_spec,Functional,Size,Native,Edible,Nuisance,Origin,Species_fa,Date_Inven,Site_Type,Site_Width,Wires,Site_devel,Site_Size,Address,Neighborho,Collected_,Planted_By,Plant_Date,Scientific,Common,Species_De,layer,path,treeID,crownArea,ndvi_count,ndvi_mean,ndvi_media,ndvi_stdev,ndvi_min,ndvi_max,ndvi_range,ndvi_varia,objectid_2,inventory,species.x,dbh_2,condition_2,tree_heigh,crown_widt,crown_wid_,collected__2,crown_base,created_da_2,last_edi_1_2,user_id,structural_2,carbon_sto_2,carbon_s_1_2,carbon_seq_2,carbon_s_2_2,stormwater_2,stormwat_1_2,pollution,pollutio_1_2,total_annu_2,family_2,genus_2,common_nam_2,genus_spec_2,field_1_1,site_type_2,site_width_2,wires_2,site_devel_2,site_size_2,address_2,neighborho_2,layer_2,tree_id,x,y,column_1,date,tree_id_nu,species.y,maple_coni,flourescen,start_time,neigborhoo,n_typology,location,street_par,height_m,height_spe,dbh_cm,dbh_specie,canopy_bas,crown_wi_1,cr_wdth_sp,percent_de,scorch_lev,evidence_o,buildings,paved_perc,nn_ne_dist,nn_ne_dbh,comp_4_qua,nn_ne_spec,nn_se_dist,nn_se_dbh,nn_se_spec,nn_sw_dist,nn_sw_dbh,nn_sw_spec,nn_nw_dist,nn_nw_dbh,nn_nw_spec,avg_chl,avg_chl_sp,avg_fv_fm,avg_fv_fm_,avg_fo,avg_fo_spe,avg_fm,avg_fm_spe,avg_porom,avg_porom_,avg_por_le,avg_por_ai,cloudy_cle,health_rat
"419983",2018/10/01,PSME,28.699999999999999,Fair,"83","41","38",staff,,"5",{A11CAE96-B6FB-4711-AFB4-5CEEDED3BAEC},N,ben.rushakoff,2018/10/01,PKJOSHUA,2020/12/17,"13071",6290.699999999999818,1907.599999999999909,123.730000000000004,27.100000000000001,1.760000000000000,97.200000000000003,6.500000000000000,11.800000000000001,26.100000000000001,20.059999999999999,Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,CE,L,Yes,,,"North America - from British Columbia south to Oregon, Washington, California, Idaho and western Montana with a subspecies in the Rocky Mountain states and into northern Mexico",Bracts on cones look like a mouse's feet and tail.,,,,,,,,,,,,,,,Extracted (location),"Point?crs=EPSG:3857&field=OBJECTID:integer(6,0)&field=Inventory_:date(10,0)&field=Species:string(6,0)&field=DBH:double(23,15)&field=Condition:string(4,0)&field=TreeHeight:integer(3,0)&field=CrownWidth:integer(3,0)&field=CrownWid_1:integer(3,0)&field=Coll","461",423.000000000000000,4.000000000000000,0.421880267560482,0.423005253076553,0.013720578542450,0.403395414352417,0.438115149736404,0.034719735383987,0.000188254275540,"419983",10/1/18,PSME,28.699999999999999,Fair,"83","41","38",staff,"5",10/1/18,12/17/20,"13071","6290.7","1907.6","123.73","27.1","1.76","97.2","6.5","11.8","26.1","20.06",Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,NA,NA,NA,NA,NA,NA,NA,Powellhurst-Gilbert,parktrees,DF13,-122.542406299999996,45.486379460000002,"45",7/27/2021,DF13,DF,Conifer,regular,01:15:00.000,Powellhurst,1. H+C disinvestment,Raymond park,P,23.000000000000000,"-0.224137931","74",NA,1.500000000000000,"6.5","-1.419525066","50",3 moderate,n,n,"15","2","87.5",4015.248629000000165,doug fir,"13.4","24",walnut,"11.8","88",df,"7","64",df,"14.56666667","-0.314761905","0.7866666667","-0.398373983","215.6666667","215.6666667","1015.666667","-0.606540141","145.4333333","0.231504923","31.36666667","31.63333333",sun,fair
"420380",2018/10/01,PSME,26.800000000000001,Fair,"77","27","43",staff,,"4",{FCFC9A67-4F38-470B-A055-2597E07DCB50},,lizzie.sords,2018/10/01,PKJOSHUA,2020/12/17,"13106",5480.090000000000146,1654.500000000000000,107.319999999999993,25.100000000000001,1.630000000000000,79.400000000000006,5.310000000000000,9.640000000000001,21.399999999999999,16.579999999999998,Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,CE,L,Yes,,,"North America - from British Columbia south to Oregon, Washington, California, Idaho and western Montana with a subspecies in the Rocky Mountain states and into northern Mexico",Bracts on cones look like a mouse's feet and tail.,,,,,,,,,,,,,,,Extracted (location),"Point?crs=EPSG:3857&field=OBJECTID:integer(6,0)&field=Inventory_:date(10,0)&field=Species:string(6,0)&field=DBH:double(23,15)&field=Condition:string(4,0)&field=TreeHeight:integer(3,0)&field=CrownWidth:integer(3,0)&field=CrownWid_1:integer(3,0)&field=Coll","467",333.000000000000000,3.000000000000000,0.463055084149043,0.468486338853836,0.009176807174471,0.450131773948669,0.470547139644623,0.020415365695953,0.000084213789917,"420380",10/1/18,PSME,26.800000000000001,Fair,"77","27","43",staff,"4",10/1/18,12/17/20,"13106","5480.09","1654.5","107.32","25.1","1.63","79.4","5.31","9.64","21.4","16.58",Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,NA,NA,NA,NA,NA,NA,NA,Powellhurst-Gilbert,parktrees,DF12,-122.542707199999995,45.486404839999999,"44",7/27/2021,DF12,DF,Conifer,regular,01:14:00.000,Powellhurst,1. H+C disinvestment,Raymond park,P,23.399999999999999,"-0.17816092","70.5",NA,1.500000000000000,"11.6","-0.073878628","30",3 moderate,y,n,"10","10.8","74.5",3763.546088000000054,Doug fir,n,n,n,"2","92.5",Doug fir,n,n,n,"15.1","-0.238571429","0.797","-0.146341463","225.3333333","225.3333333","1111.333333","-0.095090439","186.9666667","0.732208158","30.33333333","30.53333333",sun,fair
"419989",2018/10/01,ACPL,24.800000000000001,Fair,"43","54","46",staff,,"5",{5000A6EC-FC64-4364-9395-DBF955B56667},,ben.rushakoff,2018/10/01,PKJOSHUA,2020/12/17,"13077",7492.250000000000000,2964.800000000000182,192.310000000000002,51.100000000000001,3.310000000000000,109.900000000000006,7.340000000000000,13.340000000000000,29.600000000000001,24.000000000000000,Sapindaceae,Acer,Norway maple,Acer platanoides,BD,M,No,,Yes,"Europe - from Scandinavia and western Europe (but not the British Isles) east to Ukraine, Russia, Georgia, Armenia, Turkey and Iran",Most common street tree in Portland. Pull a leaf off and milky white sap emits from the leaf stem. Yellow catkin flowers in spring before leaves.,,,,,,,,,,,,,,,Extracted (location),"Point?crs=EPSG:3857&field=OBJECTID:integer(6,0)&field=Inventory_:date(10,0)&field=Species:string(6,0)&field=DBH:double(23,15)&field=Condition:string(4,0)&field=TreeHeight:integer(3,0)&field=CrownWidth:integer(3,0)&field=CrownWid_1:integer(3,0)&field=Coll","473",1566.000000000000000,17.000000000000000,0.504843166645835,0.515109896659851,0.035896119799658,0.431570738554001,0.551439464092255,0.119868725538254,0.001288531416671,"419989",10/1/18,ACPL,24.800000000000001,Fair,"43","54","46",staff,"5",10/1/18,12/17/20,"13077","7492.25","2964.8","192.31","51.1","3.31","109.9","7.34","13.34","29.6","24",Sapindaceae,Acer,Norway maple,Acer platanoides,NA,NA,NA,NA,NA,NA,NA,Powellhurst-Gilbert,parktrees,NM11,-122.542569499999999,45.486850519999997,"42",7/27/2021,NM11,Norway,Maple,mod,12:47:00.000,Powellhurst,1. H+C disinvestment,raymond park,P,12.199999999999999,"0.188271605","67",NA,1.500000000000000,"13.75","0.672632364","0",1 no,y,n,"10","20.4","157, c-4",437.759690999999975,cherry,"15.8","13",norway maple,"21","39.5",oak,"18.4","56",cherry,"45.66666667","0.73439575","0.7136666667","-1.00595238","252.3333333","252.3333333","900","-0.36505889","195.8333333","0.020830374","28.7","28.96666667",sun,good
"31074",2017/07/15,ACPL,8.500000000000000,Fair,"30","29","29",volunteer,,"5",{DEE183A9-BC86-419E-A2D2-32BBDDC80655},,tl,2017/07/15,PKJOSHUA,2020/12/17,"901",1017.710000000000036,265.500000000000000,17.219999999999999,13.199999999999999,0.850000000000000,42.799999999999997,2.860000000000000,5.190000000000000,11.500000000000000,8.910000000000000,Sapindaceae,Acer,Norway maple,Acer platanoides,BD,M,No,,Yes,"Europe - from Scandinavia and western Europe (but not the British Isles) east to Ukraine, Russia, Georgia, Armenia, Turkey and Iran",Most common street tree in Portland. Pull a leaf off and milky white sap emits from the leaf stem. Yellow catkin flowers in spring before leaves.,,,,,,,,,,,,,,,Extracted (location),"Point?crs=EPSG:3857&field=OBJECTID:integer(6,0)&field=Inventory_:date(10,0)&field=Species:string(6,0)&field=DBH:double(23,15)&field=Condition:string(4,0)&field=TreeHeight:integer(3,0)&field=CrownWidth:integer(3,0)&field=CrownWid_1:integer(3,0)&field=Coll","481",423.000000000000000,4.000000000000000,0.620011508464813,0.621663898229599,0.016338034236120,0.597710430622101,0.639007806777954,0.041297376155853,0.000266931362701,"31074",7/15/17,ACPL,8.500000000000000,Fair,"30","29","29",volunteer,"5",7/15/17,12/17/20,"901","1017.71","265.5","17.22","13.2","0.85","42.8","2.86","5.19","11.5","8.91",Sapindaceae,Acer,Norway maple,Acer platanoides,NA,NA,NA,NA,NA,NA,NA,Rose City Park,parktrees,NM17,-122.606391700000003,45.532448520000003,"68",8/3/2021,NM17,Norway,Maple,regular,10:55:00.000,Rose city park,4. H+C investment,normandale park,P,9.000000000000000,"-0.799382716","24",NA,2.000000000000000,"11","0.467561521","30",1 no,n,n,"0",n,n,1672.490933999999925,n,"14.8","120",df,"7","86",df,"4","20",laurel,"47.13333333","1.026560425","0.7553333333","-0.261904763","201","201","826.3333333","-0.778220228","112.8","-0.568811248","26.43333333","26.6",sun,fair
"48267",2017/07/26,PSME,46.500000000000000,Fair,"117","61","60",staff,,"3",{758F5F4C-AD5F-48D2-932F-DC7B800F3709},,lizzie.sords@portlandoregon.gov,2017/07/26,PKJOSHUA,2020/12/17,"1357",13770.010000000000218,4951.600000000000364,321.180000000000007,47.700000000000003,3.090000000000000,206.500000000000000,13.800000000000001,25.079999999999998,55.500000000000000,41.969999999999999,Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,CE,L,Yes,,,"North America - from British Columbia south to Oregon, Washington, California, Idaho and western Montana with a subspecies in the Rocky Mountain states and into northern Mexico",Bracts on cones look like a mouse's feet and tail.,,,,,,,,,,,,,,,Extracted (location),"Point?crs=EPSG:3857&field=OBJECTID:integer(6,0)&field=Inventory_:date(10,0)&field=Species:string(6,0)&field=DBH:double(23,15)&field=Condition:string(4,0)&field=TreeHeight:integer(3,0)&field=CrownWidth:integer(3,0)&field=CrownWid_1:integer(3,0)&field=Coll","482",2277.000000000000000,21.000000000000000,0.509257045530138,0.512417197227478,0.037097750583728,0.440458685159683,0.561849236488342,0.121390551328659,0.001376243098372,"48267",7/26/17,PSME,46.500000000000000,Fair,"117","61","60",staff,"3",7/26/17,12/17/20,"1357","13770.01","4951.6","321.18","47.7","3.09","206.5","13.8","25.08","55.5","41.97",Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,NA,NA,NA,NA,NA,NA,NA,Rose City Park,parktrees,DF19,-122.606346400000007,45.532238249999999,"69",8/3/2021,DF19,DF,Conifer,regular,11:11:00.000,Rose city park,4. H+C investment,normandale park,P,34.000000000000000,"1.040229885","120",NA,1.500000000000000,"18","1.614775726","0",2 minor,n,y,"0",n,n,712.377656999999999,n,"20.4","55.5",sweetgum,"18","30.5",beech,"10.5","86",doug,"21.73333333","0.709047619","0.814","0.268292683","267.3333333","267.3333333","1447.333333","1.701220707","154.9333333","0.346031746","26.5","26.73333333",sun,fair
"31854",2017/07/15,ACPL,9.100000000000000,Fair,"32","27","28",volunteer,,"7",{54A12C3C-7644-48C1-AF6F-D8B6365B5CAC},,staff,2017/07/15,PKJOSHUA,2020/12/17,"5283",1143.680000000000064,309.399999999999977,20.070000000000000,14.300000000000001,0.930000000000000,39.200000000000003,2.620000000000000,4.770000000000000,10.600000000000000,8.320000000000000,Sapindaceae,Acer,Norway maple,Acer platanoides,BD,M,No,,Yes,"Europe - from Scandinavia and western Europe (but not the British Isles) east to Ukraine, Russia, Georgia, Armenia, Turkey and Iran",Most common street tree in Portland. Pull a leaf off and milky white sap emits from the leaf stem. Yellow catkin flowers in spring before leaves.,,,,,,,,,,,,,,,Extracted (location),"Point?crs=EPSG:3857&field=OBJECTID:integer(6,0)&field=Inventory_:date(10,0)&field=Species:string(6,0)&field=DBH:double(23,15)&field=Condition:string(4,0)&field=TreeHeight:integer(3,0)&field=CrownWidth:integer(3,0)&field=CrownWid_1:integer(3,0)&field=Coll","493",954.000000000000000,11.000000000000000,0.547089752825824,0.564961671829224,0.044304082159076,0.460461109876633,0.597795426845551,0.137334316968918,0.001962851695958,"31854",7/15/17,ACPL,9.100000000000000,Fair,"32","27","28",volunteer,"7",7/15/17,12/17/20,"5283","1143.68","309.4","20.07","14.3","0.93","39.2","2.62","4.77","10.6","8.32",Sapindaceae,Acer,Norway maple,Acer platanoides,NA,NA,NA,NA,NA,NA,NA,Rose City Park,parktrees,NM15,-122.606394499999993,45.533086779999998,"66",8/3/2021,NM15,Norway,Maple,regular,10:26:00.000,Rose city park,4. H+C investment,normandale park,P,10.000000000000000,"-0.490740741","26",NA,2.000000000000000,"8.5","0.281133482","10",1 no,n,y,"0",n,n,516.384062500000027,n,"7","44.5",norway maple,"7","30",magnolia,"7","41.5",norway,"39.5","-0.494023904","0.789","0.339285714","188.6666667","188.6666667","904","-0.34262479","81","-0.794631444","26.3","26.53333333",sun,fair
"32254",2017/07/15,ACPL,19.199999999999999,Fair,"52","37","42",volunteer,,"8",{F76A1131-C679-4796-9EAE-7A77EEBE4562},,tl,2017/07/15,PKJOSHUA,2020/12/17,"917",4553.130000000000109,1663.200000000000045,107.879999999999995,36.899999999999999,2.390000000000000,68.599999999999994,4.580000000000000,8.330000000000000,18.399999999999999,15.300000000000001,Sapindaceae,Acer,Norway maple,Acer platanoides,BD,M,No,,Yes,"Europe - from Scandinavia and western Europe (but not the British Isles) east to Ukraine, Russia, Georgia, Armenia, Turkey and Iran",Most common street tree in Portland. Pull a leaf off and milky white sap emits from the leaf stem. Yellow catkin flowers in spring before leaves.,,,,,,,,,,,,,,,Extracted (location),"Point?crs=EPSG:3857&field=OBJECTID:integer(6,0)&field=Inventory_:date(10,0)&field=Species:string(6,0)&field=DBH:double(23,15)&field=Condition:string(4,0)&field=TreeHeight:integer(3,0)&field=CrownWidth:integer(3,0)&field=CrownWid_1:integer(3,0)&field=Coll","495",1395.000000000000000,14.000000000000000,0.634111979178020,0.649979203939438,0.030856885855011,0.574715793132782,0.658802628517151,0.084086835384369,0.000952147404669,"32254",7/15/17,ACPL,19.199999999999999,Fair,"52","37","42",volunteer,"8",7/15/17,12/17/20,"917","4553.13","1663.2","107.88","36.9","2.39","68.6","4.58","8.33","18.4","15.3",Sapindaceae,Acer,Norway maple,Acer platanoides,NA,NA,NA,NA,NA,NA,NA,Rose City Park,parktrees,NM16,-122.606399699999997,45.532800420000001,"67",8/3/2021,NM16,Norway,Maple,regular,10:45:00.000,Rose city park,4. H+C investment,normandale park,P,15.000000000000000,"1.052469136","53",NA,2.000000000000000,"14","0.691275168","0",1 no,n,y,"0",n,n,431.946900299999982,n,"7","54.5",norway maple,"5","15",norway,"6","22",norway maple,"38.6","-0.673306773","0.7713333333","0.023809523","207","207","908.3333333","-0.318321182","225.4666667","0.231264498","26.36666667","26.66666667",hazy,good
"32269",2017/07/15,PSME,27.500000000000000,Fair,"97","43","42",volunteer,,"23",{D1AC284A-F8FB-4562-9548-3876E2127607},N,tl,2017/07/15,PKJOSHUA,2020/12/17,"931",5772.279999999999745,1772.099999999999909,114.950000000000003,25.800000000000001,1.680000000000000,103.400000000000006,6.910000000000000,12.560000000000000,27.800000000000001,21.149999999999999,Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,CE,L,Yes,,,"North America - from British Columbia south to Oregon, Washington, California, Idaho and western Montana with a subspecies in the Rocky Mountain states and into northern Mexico",Bracts on cones look like a mouse's feet and tail.,,,,,,,,,,,,,,,Extracted (location),"Point?crs=EPSG:3857&field=OBJECTID:integer(6,0)&field=Inventory_:date(10,0)&field=Species:string(6,0)&field=DBH:double(23,15)&field=Condition:string(4,0)&field=TreeHeight:integer(3,0)&field=CrownWidth:integer(3,0)&field=CrownWid_1:integer(3,0)&field=Coll","512",981.000000000000000,12.000000000000000,0.457033472756545,0.459353312849998,0.016862926912139,0.414907038211823,0.482431262731552,0.067524224519730,0.000284358304044,"32269",7/15/17,PSME,27.500000000000000,Fair,"97","43","42",volunteer,"23",7/15/17,12/17/20,"931","5772.28","1772.1","114.95","25.8","1.68","103.4","6.91","12.56","27.8","21.15",Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,NA,NA,NA,NA,NA,NA,NA,Rose City Park,parktrees,DF20,-122.605423299999998,45.531869899999997,"70",8/3/2021,DF20,DF,Conifer,regular,11:28:00.000,Rose city park,4. H+C investment,normandale park,P,29.000000000000000,"0.465517241","88",NA,1.500000000000000,"18.5","1.746701847","20",2 minor,n,n,"15","4","89",2319.838408999999956,df,"17","72",df,"11.4","26",ginko,"13","89",df,"9.666666667","-1.014761905","0.788","-0.365853659","239","239","1136.333333","0.038563664","80.5","-0.551295961","24.86666667","25.2",sun,fair
"66262",2017/08/10,THPL,12.100000000000000,Fair,"32","20","19",volunteer,,"3",{5C1C0BB7-EEC8-4618-B611-188B2394A153},N,TL,2017/08/10,PKJOSHUA,2020/12/17,"5450",1084.380000000000109,136.000000000000000,8.820000000000000,3.000000000000000,0.200000000000000,29.100000000000001,1.950000000000000,3.540000000000000,7.800000000000000,5.680000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,Yes,,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.",,,,,,,,,,,,,,,Extracted (location),"Point?crs=EPSG:3857&field=OBJECTID:integer(6,0)&field=Inventory_:date(10,0)&field=Species:string(6,0)&field=DBH:double(23,15)&field=Condition:string(4,0)&field=TreeHeight:integer(3,0)&field=CrownWidth:integer(3,0)&field=CrownWid_1:integer(3,0)&field=Coll","522",216.000000000000000,2.000000000000000,0.341739416122437,0.341739416122437,0.002576738595963,0.339162677526474,0.344316154718399,0.005153477191925,0.000006639581792,"66262",8/10/17,THPL,12.100000000000000,Fair,"32","20","19",volunteer,"3",8/10/17,12/17/20,"5450","1084.38","136","8.82","3","0.2","29.1","1.95","3.54","7.8","5.68",Cupressaceae,Thuja,western redcedar,Thuja plicata,NA,NA,NA,NA,NA,NA,NA,Rose City Park,parktrees,WRC17,-122.599390999999997,45.538627679999998,"72",8/3/2021,WRC17,WRC,Conifer,regular,12:07:00.000,Rose city park,4. H+C investment,Rose city park (62/Tillamook),P,11.000000000000000,"-1.215358932","42",NA,0.500000000000000,"6.5","-1.206293706","0",4 heavy,n,y,"30","6","67.5",1167.409460000000081,walnut,"13","94",walnut,"19","30",catsura,n,n,n,"20.16666667","-0.337981408","0.7763333333","-0.273333334","215.6666667","215.6666667","971.6666667","-0.433650142","129","0.135909869","28.5","28.73333333",sun,fair
"67054",2017/08/10,THPL,27.899999999999999,Good,"65","47","35",volunteer,,"1",{F5E22DB6-5776-447D-B36C-8D637C841FB0},,TL,2017/08/10,PKJOSHUA,2020/12/17,"1739",7923.500000000000000,1109.299999999999955,71.959999999999994,19.800000000000001,1.280000000000000,101.200000000000003,6.760000000000000,12.289999999999999,27.199999999999999,20.340000000000000,Cupressaceae,Thuja,western redcedar,Thuja plicata,CE,L,Yes,,,"North America - British Columbia, Canada south through Washington, Oregon, northern Idaho and northwest Montana south to northern California; also in the Alaska Panhandle","The bark is dark brown, papery, and peels off easily in small strips.",,,,,,,,,,,,,,,Extracted (location),"Point?crs=EPSG:3857&field=OBJECTID:integer(6,0)&field=Inventory_:date(10,0)&field=Species:string(6,0)&field=DBH:double(23,15)&field=Condition:string(4,0)&field=TreeHeight:integer(3,0)&field=CrownWidth:integer(3,0)&field=CrownWid_1:integer(3,0)&field=Coll","529",1260.000000000000000,13.000000000000000,0.459485443738791,0.462009638547897,0.023760357557416,0.386790215969086,0.486736446619034,0.099946230649948,0.000564554591256,"67054",8/10/17,THPL,27.899999999999999,Good,"65","47","35",volunteer,"1",8/10/17,12/17/20,"1739","7923.5","1109.3","71.96","19.8","1.28","101.2","6.76","12.29","27.2","20.34",Cupressaceae,Thuja,western redcedar,Thuja plicata,NA,NA,NA,NA,NA,NA,NA,Rose City Park,parktrees,WRC19,-122.598746500000004,45.539423900000003,"77",8/3/2021,WRC19,WRC,Conifer,regular,01:33:00.000,Rose city park,4. H+C investment,51/siskyou,S,8.500000000000000,"-1.632721202","72.5",NA,2.000000000000000,"12.5","0.891608392","20",3 moderate,y,y,"65","12.4","80",633.194184999999948,wrc,"10","34.4",persian walnut,"13.4","40",norway maple,"11","24",beech,"20.2","-0.334661355","0.8013333333","0.226666666","246","246","1245.333333","1.044191237","86.16666667","-0.474947709","28.4","28.63333333",sun,fair
"164251",,ACMA,26.899999999999999,Fair,,,,,<Null>,,,,,,,,,,,,,,,,,,,Sapindaceae,Acer,,,BD,L,,no,,,,2016/06/09,NCNS,,None,Unimproved,Large,4301-4495 NE 133RD AVE,ARGAY,staff,,,Acer macrophyllum,"maple, bigleaf",,Extracted (location),"Point?crs=EPSG:3857&field=OBJECTID:integer(6,0)&field=Date_Inven:date(10,0)&field=Species:string(4,0)&field=DBH:double(23,15)&field=Condition:string(4,0)&field=Site_Type:string(9,0)&field=Site_Width:double(23,15)&field=Wires:string(12,0)&field=Site_devel","536",360.000000000000000,4.000000000000000,0.365221798419952,0.380680307745934,0.035451796691015,0.305877000093460,0.393649578094482,0.087772578001022,0.001256829888621,NA,6/9/16 16:01,ACMA,26.899999999999999,Fair,"66",NA,NA,Staff,NA,NA,NA,"164676",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sapindaceae,Acer,"Maple, Bigleaf",Acer macrophyllum,"18935",NCNS,NA,None,Unimproved,Large,4301-4495 NE 133RD AVE,Argay,streettrees,BM20,-122.526305899999997,45.555328979999999,"88",8/4/2021,BM20,BLM,Maple,mod,12:33:00.000,Argay,3. H invest. C disinvest,133/Sandy,S,14.400000000000000,"0.271393643","71",NA,1.500000000000000,"17.5","1.109936575","0",2 minor,n,n,"50",n,n,1318.887310999999954,n,"22.4","30",field maple,"23","30",field maple,"1","40",BLM,"44.7","0.441780822","0.7086666667","-2.009803921","225.6666667","225.6666667","784","-1.267477204","316.1","0.688328544","28.7","28.9",sun,fair
"164363",,ACMA,20.399999999999999,Fair,,,,,<Null>,,,,,,,,,,,,,,,,,,,Sapindaceae,Acer,,,BD,L,,no,,,,2016/06/09,NCNS,,None,Unimproved,Large,4301-4495 NE 133RD AVE,ARGAY,staff,,,Acer macrophyllum,"maple, bigleaf",,Extracted (location),"Point?crs=EPSG:3857&field=OBJECTID:integer(6,0)&field=Date_Inven:date(10,0)&field=Species:string(4,0)&field=DBH:double(23,15)&field=Condition:string(4,0)&field=Site_Type:string(9,0)&field=Site_Width:double(23,15)&field=Wires:string(12,0)&field=Site_devel","539",54.000000000000000,0.557060882129974,0.346954087935581,0.338004559278488,0.014969862812095,0.326004445552826,0.350004673004150,0.024000227451324,0.000224096792613,NA,6/9/16 16:01,ACMA,20.399999999999999,Fair,"54",NA,NA,Staff,NA,NA,NA,"164727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sapindaceae,Acer,"Maple, Bigleaf",Acer macrophyllum,"18965",NCNS,NA,None,Unimproved,Large,4301-4495 NE 133RD AVE,Argay,streettrees,BM21,-122.526422299999993,45.555349460000002,"89",8/4/2021,BM21,BLM,Maple,regular,12:41:00.000,Argay,3. H invest. C disinvest,133/Sandy,S,13.600000000000000,"0.075794621","59",NA,2.000000000000000,"9","-0.687103594","20",3 moderate,n,n,"50","2","50",1010.277840999999967,BLM,"22","20",field maple,"22","20",field maple,n,n,n,"44.06666667","0.333333333","0.789","0.352941176","210.6666667","210.6666667","1001.666667","0.055724418","291.3666667","0.459040203","28.96666667","29.2",sun,poor
"164169",,ACMA,23.600000000000001,Fair,,,,,,,,,,,,,,,,,,,,,,,,Sapindaceae,Acer,,,BD,L,,no,,,,2016/06/09,NCNS,,None,Unimproved,Large,4350 NE 133RD AVE,ARGAY,staff,,,Acer macrophyllum,"maple, bigleaf",,Extracted (location),"Point?crs=EPSG:3857&field=OBJECTID:integer(6,0)&field=Date_Inven:date(10,0)&field=Species:string(4,0)&field=DBH:double(23,15)&field=Condition:string(4,0)&field=Site_Type:string(9,0)&field=Site_Width:double(23,15)&field=Wires:string(12,0)&field=Site_devel","545",450.000000000000000,3.000000000000000,0.419898986816406,0.414103448390961,0.032023255347951,0.383898913860321,0.461694598197937,0.077795684337616,0.001025488883080,NA,6/9/16 16:01,ACMA,23.600000000000001,Fair,"60",NA,NA,Staff,NA,NA,NA,"168190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sapindaceae,Acer,"Maple, Bigleaf",Acer macrophyllum,"19769",NCNS,NA,None,Unimproved,Large,4350 NE 133RD AVE,Argay,streettrees,BM23,-122.524708200000006,45.555055119999999,"91",8/4/2021,BM23,BLM,Maple,regular,01:15:00.000,Argay,3. H invest. C disinvest,133/Sandy,S,8.600000000000000,"-1.146699267","33",NA,1.500000000000000,"7","-1.109936575","0",2 minor,n,n,"50","0.5","51",5028.541932000000088,blm,"4","46",blm,"22","15",cedar,"6","63",blm,"42.73333333","0.105022831","0.786","0.264705882","260.3333333","260.3333333","1223.666667","1.405268491","227.0666667","-0.137047681","29.8","30.03333333",sun,fair
"164170",,ACMA,32.000000000000000,Fair,,,,,,,,,,,,,,,,,,,,,,,,Sapindaceae,Acer,,,BD,L,,no,,,,2016/06/09,NCNS,,None,Unimproved,Large,13000 NE WHITAKER WAY,ARGAY,staff,,,Acer macrophyllum,"maple, bigleaf",,Extracted (location),"Point?crs=EPSG:3857&field=OBJECTID:integer(6,0)&field=Date_Inven:date(10,0)&field=Species:string(4,0)&field=DBH:double(23,15)&field=Condition:string(4,0)&field=Site_Type:string(9,0)&field=Site_Width:double(23,15)&field=Wires:string(12,0)&field=Site_devel","546",378.000000000000000,3.000000000000000,0.359003553787867,0.360518038272858,0.029019901506870,0.322728544473648,0.393764078617096,0.071035534143448,0.000842154683468,NA,6/9/16 16:01,ACMA,32.000000000000000,Fair,"75",NA,NA,Staff,NA,NA,NA,"168191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sapindaceae,Acer,"Maple, Bigleaf",Acer macrophyllum,"19770",NCNS,NA,None,Unimproved,Large,13000 NE WHITAKER WAY,Argay,streettrees,BM22,-122.524797300000003,45.555089850000002,"90",8/4/2021,BM22,BLM,Maple,regular,01:00:00.000,Argay,3. H invest. C disinvest,133/Sandy,S,13.400000000000000,"0.026894866","66",NA,1.500000000000000,"8","-0.898520085","20",2 minor,n,n,"50","1","62",3252.237874999999804,BLM,"22","15",cedar,"22","15",cedar,"22","78",blm,"41.06666667","-0.180365297","0.7866666667","0.284313726","223.6666667","223.6666667","1432.333333","2.673758865","196.4666667","-0.420722475","29.26666667","29.5",sun,poor
